tiff_file,entity_id_sat,row_index,col_index,gas_flare_id,cntry_name,cntry_iso,latitude,longitude,flr_volume,avg_temp,ellip,dtc_freq,clr_obs,flr_type
fire_LC81630412019221LGN00_29_23_patch.tiff,LC81630412019221LGN00,29,23,6617,Saudi Arabia,SAU,24.259114,48.995263,0.001332796,1819.89,1.6015,2.47934,363,upstream
fire_LC81630412019237LGN00_7_26_patch.tiff,LC81630412019237LGN00,7,26,6641,United States,USA,31.63581,-102.338363,0.001309161,1871.42,1.6015,7.86885,305,upstream
fire_LC81630412019237LGN00_8_25_patch.tiff,LC81630412019237LGN00,8,25,6632,United States,USA,31.758324,-102.287188,0.00131775,1910.79,1.6015,3.28947,304,upstream
fire_LC81630412019237LGN00_10_26_patch.tiff,LC81630412019237LGN00,10,26,6638,United States,USA,31.686271,-103.272227,0.001311891,1835.56,1.6015,6.49351,308,upstream
fire_LC81630412019237LGN00_10_26_patch.tiff,LC81630412019237LGN00,10,26,6640,United States,USA,32.283352,-101.524769,0.001309572,1865.33,1.6015,3.62319,276,upstream
fire_LC81630412019237LGN00_10_26_patch.tiff,LC81630412019237LGN00,10,26,6642,United States,USA,32.582945,-103.500017,0.001309141,1922.42,1.6015,4.62046,303,upstream
fire_LC81630412019237LGN00_11_26_patch.tiff,LC81630412019237LGN00,11,26,6649,Venezuela,VEN,10.199828,-67.91243,0.001302751,1571.92,1.6015,5.38117,223,upstream
fire_LC81630412019237LGN00_11_26_patch.tiff,LC81630412019237LGN00,11,26,6646,United States,USA,48.051089,-103.202459,0.001304703,1937.68,1.6015,4.96894,322,upstream
fire_LC81630412019237LGN00_11_27_patch.tiff,LC81630412019237LGN00,11,27,6651,United States,USA,32.065107,-103.742298,0.001301392,1951.78,1.6015,8.99654,289,upstream
fire_LC81630412019237LGN00_25_24_patch.tiff,LC81630412019237LGN00,25,24,6625,Myanmar,MMR,14.188791,96.045898,0.001326101,1838.91,1.6015,5.91133,203,upstream
fire_LC81630412019237LGN00_25_24_patch.tiff,LC81630412019237LGN00,25,24,6622,Russian Federation,RUS,60.801752,70.459998,0.001327792,1765.91,1.6015,7.21649,291,upstream
fire_LC81630412019237LGN00_26_23_patch.tiff,LC81630412019237LGN00,26,23,6614,United States,USA,31.492768,-103.190374,0.001338206,1890.69,1.6015,8.93471,291,upstream
fire_LC81630412019237LGN00_26_23_patch.tiff,LC81630412019237LGN00,26,23,6618,Canada,CAN,54.641509,-116.661597,0.001332521,1810.81,1.6015,7.80781,333,upstream
fire_LC81630412019237LGN00_26_24_patch.tiff,LC81630412019237LGN00,26,24,6621,United States,USA,28.574185,-99.145626,0.001329189,1910.26,1.6015,9.31174,247,upstream
fire_LC81630412019237LGN00_26_24_patch.tiff,LC81630412019237LGN00,26,24,6626,United Kingdom,GBR,56.007631,-3.659333,0.001325919,1703.6,1.6015,11.4094,298,refinery
fire_LC81630412019237LGN00_27_23_patch.tiff,LC81630412019237LGN00,27,23,6612,Venezuela,VEN,9.567109,-63.70796,0.00133985,2044.67,1.6015,6.83761,234,upstream
fire_LC81630412019237LGN00_27_23_patch.tiff,LC81630412019237LGN00,27,23,6620,Bolivia,BOL,-21.952095,-63.629401,0.001331798,1858.55,1.6015,12.0773,207,upstream
fire_LC81630412019237LGN00_28_23_patch.tiff,LC81630412019237LGN00,28,23,6613,Russian Federation,RUS,61.667642,64.661402,0.001338632,1731.12,0.183584,30.8511,282,upstream
fire_LC81630412019237LGN00_28_23_patch.tiff,LC81630412019237LGN00,28,23,6615,United States,USA,32.639442,-103.522217,0.001335435,1822.67,1.49372,4.66667,300,upstream
fire_LC81630412019237LGN00_29_23_patch.tiff,LC81630412019237LGN00,29,23,6617,Saudi Arabia,SAU,24.259114,48.995263,0.001332796,1819.89,1.6015,2.47934,363,upstream
fire_LC81630412019253LGN00_7_26_patch.tiff,LC81630412019253LGN00,7,26,6641,United States,USA,31.63581,-102.338363,0.001309161,1871.42,1.6015,7.86885,305,upstream
fire_LC81630412019253LGN00_9_22_patch.tiff,LC81630412019253LGN00,9,22,6611,China,CHN,38.88277,108.960253,0.001340273,1730.16,1.6015,7.9646,339,upstream
fire_LC81630412019253LGN00_10_26_patch.tiff,LC81630412019253LGN00,10,26,6638,United States,USA,31.686271,-103.272227,0.001311891,1835.56,1.6015,6.49351,308,upstream
fire_LC81630412019253LGN00_10_26_patch.tiff,LC81630412019253LGN00,10,26,6640,United States,USA,32.283352,-101.524769,0.001309572,1865.33,1.6015,3.62319,276,upstream
fire_LC81630412019253LGN00_10_26_patch.tiff,LC81630412019253LGN00,10,26,6642,United States,USA,32.582945,-103.500017,0.001309141,1922.42,1.6015,4.62046,303,upstream
fire_LC81630412019253LGN00_11_26_patch.tiff,LC81630412019253LGN00,11,26,6649,Venezuela,VEN,10.199828,-67.91243,0.001302751,1571.92,1.6015,5.38117,223,upstream
fire_LC81630412019253LGN00_11_26_patch.tiff,LC81630412019253LGN00,11,26,6646,United States,USA,48.051089,-103.202459,0.001304703,1937.68,1.6015,4.96894,322,upstream
fire_LC81630412019253LGN00_11_27_patch.tiff,LC81630412019253LGN00,11,27,6651,United States,USA,32.065107,-103.742298,0.001301392,1951.78,1.6015,8.99654,289,upstream
fire_LC81630412019253LGN00_25_24_patch.tiff,LC81630412019253LGN00,25,24,6625,Myanmar,MMR,14.188791,96.045898,0.001326101,1838.91,1.6015,5.91133,203,upstream
fire_LC81630412019253LGN00_25_24_patch.tiff,LC81630412019253LGN00,25,24,6622,Russian Federation,RUS,60.801752,70.459998,0.001327792,1765.91,1.6015,7.21649,291,upstream
fire_LC81630412019253LGN00_26_23_patch.tiff,LC81630412019253LGN00,26,23,6614,United States,USA,31.492768,-103.190374,0.001338206,1890.69,1.6015,8.93471,291,upstream
fire_LC81630412019253LGN00_26_23_patch.tiff,LC81630412019253LGN00,26,23,6618,Canada,CAN,54.641509,-116.661597,0.001332521,1810.81,1.6015,7.80781,333,upstream
fire_LC81630412019253LGN00_26_24_patch.tiff,LC81630412019253LGN00,26,24,6621,United States,USA,28.574185,-99.145626,0.001329189,1910.26,1.6015,9.31174,247,upstream
fire_LC81630412019253LGN00_26_24_patch.tiff,LC81630412019253LGN00,26,24,6626,United Kingdom,GBR,56.007631,-3.659333,0.001325919,1703.6,1.6015,11.4094,298,refinery
fire_LC81630412019253LGN00_27_23_patch.tiff,LC81630412019253LGN00,27,23,6612,Venezuela,VEN,9.567109,-63.70796,0.00133985,2044.67,1.6015,6.83761,234,upstream
fire_LC81630412019253LGN00_27_23_patch.tiff,LC81630412019253LGN00,27,23,6620,Bolivia,BOL,-21.952095,-63.629401,0.001331798,1858.55,1.6015,12.0773,207,upstream
fire_LC81630412019253LGN00_28_23_patch.tiff,LC81630412019253LGN00,28,23,6613,Russian Federation,RUS,61.667642,64.661402,0.001338632,1731.12,0.183584,30.8511,282,upstream
fire_LC81630412019253LGN00_28_23_patch.tiff,LC81630412019253LGN00,28,23,6615,United States,USA,32.639442,-103.522217,0.001335435,1822.67,1.49372,4.66667,300,upstream
fire_LC81630412019253LGN00_28_24_patch.tiff,LC81630412019253LGN00,28,24,6623,Algeria,DZA,28.679145,8.96982,0.001327058,1784.8,1.6015,2.55754,391,upstream
fire_LC81630412019269LGN00_7_26_patch.tiff,LC81630412019269LGN00,7,26,6641,United States,USA,31.63581,-102.338363,0.001309161,1871.42,1.6015,7.86885,305,upstream
fire_LC81630412019269LGN00_10_26_patch.tiff,LC81630412019269LGN00,10,26,6638,United States,USA,31.686271,-103.272227,0.001311891,1835.56,1.6015,6.49351,308,upstream
fire_LC81630412019269LGN00_10_26_patch.tiff,LC81630412019269LGN00,10,26,6640,United States,USA,32.283352,-101.524769,0.001309572,1865.33,1.6015,3.62319,276,upstream
fire_LC81630412019269LGN00_10_26_patch.tiff,LC81630412019269LGN00,10,26,6642,United States,USA,32.582945,-103.500017,0.001309141,1922.42,1.6015,4.62046,303,upstream
fire_LC81630412019269LGN00_11_27_patch.tiff,LC81630412019269LGN00,11,27,6649,Venezuela,VEN,10.199828,-67.91243,0.001302751,1571.92,1.6015,5.38117,223,upstream
fire_LC81630412019269LGN00_11_27_patch.tiff,LC81630412019269LGN00,11,27,6651,United States,USA,32.065107,-103.742298,0.001301392,1951.78,1.6015,8.99654,289,upstream
fire_LC81630412019269LGN00_25_24_patch.tiff,LC81630412019269LGN00,25,24,6622,Russian Federation,RUS,60.801752,70.459998,0.001327792,1765.91,1.6015,7.21649,291,upstream
fire_LC81630412019269LGN00_25_25_patch.tiff,LC81630412019269LGN00,25,25,6625,Myanmar,MMR,14.188791,96.045898,0.001326101,1838.91,1.6015,5.91133,203,upstream
fire_LC81630412019269LGN00_26_23_patch.tiff,LC81630412019269LGN00,26,23,6614,United States,USA,31.492768,-103.190374,0.001338206,1890.69,1.6015,8.93471,291,upstream
fire_LC81630412019269LGN00_26_23_patch.tiff,LC81630412019269LGN00,26,23,6618,Canada,CAN,54.641509,-116.661597,0.001332521,1810.81,1.6015,7.80781,333,upstream
fire_LC81630412019269LGN00_26_24_patch.tiff,LC81630412019269LGN00,26,24,6621,United States,USA,28.574185,-99.145626,0.001329189,1910.26,1.6015,9.31174,247,upstream
fire_LC81630412019269LGN00_27_23_patch.tiff,LC81630412019269LGN00,27,23,6612,Venezuela,VEN,9.567109,-63.70796,0.00133985,2044.67,1.6015,6.83761,234,upstream
fire_LC81630412019269LGN00_28_23_patch.tiff,LC81630412019269LGN00,28,23,6613,Russian Federation,RUS,61.667642,64.661402,0.001338632,1731.12,0.183584,30.8511,282,upstream
fire_LC81630412019269LGN00_28_23_patch.tiff,LC81630412019269LGN00,28,23,6615,United States,USA,32.639442,-103.522217,0.001335435,1822.67,1.49372,4.66667,300,upstream
fire_LC81630412019365LGN00_7_26_patch.tiff,LC81630412019365LGN00,7,26,6641,United States,USA,31.63581,-102.338363,0.001309161,1871.42,1.6015,7.86885,305,upstream
fire_LC81630412019365LGN00_8_27_patch.tiff,LC81630412019365LGN00,8,27,6652,Saudi Arabia,SAU,24.124869,49.07428,0.001301127,1866.5,1.6015,2.27273,352,upstream
fire_LC81630412019365LGN00_8_27_patch.tiff,LC81630412019365LGN00,8,27,6658,Saudi Arabia,SAU,25.073696,49.316657,0.001295976,1655.75,1.6015,3.125,352,upstream
fire_LC81630412019365LGN00_8_27_patch.tiff,LC81630412019365LGN00,8,27,6655,United States,USA,32.0258,-101.737291,0.001297479,1886.5,1.6015,8.69565,276,upstream
fire_LC81630412019365LGN00_11_26_patch.tiff,LC81630412019365LGN00,11,26,6649,Venezuela,VEN,10.199828,-67.91243,0.001302751,1571.92,1.6015,5.38117,223,upstream
fire_LC81630412019365LGN00_11_26_patch.tiff,LC81630412019365LGN00,11,26,6646,United States,USA,48.051089,-103.202459,0.001304703,1937.68,1.6015,4.96894,322,upstream
fire_LC81630412019365LGN00_11_27_patch.tiff,LC81630412019365LGN00,11,27,6651,United States,USA,32.065107,-103.742298,0.001301392,1951.78,1.6015,8.99654,289,upstream
fire_LC81630412019365LGN00_25_24_patch.tiff,LC81630412019365LGN00,25,24,6625,Myanmar,MMR,14.188791,96.045898,0.001326101,1838.91,1.6015,5.91133,203,upstream
fire_LC81630412019365LGN00_25_24_patch.tiff,LC81630412019365LGN00,25,24,6622,Russian Federation,RUS,60.801752,70.459998,0.001327792,1765.91,1.6015,7.21649,291,upstream
fire_LC81630412019365LGN00_25_25_patch.tiff,LC81630412019365LGN00,25,25,6630,Egypt,EGY,31.454694,31.752352,0.001319309,1623.6,1.6015,5.52764,398,lng
fire_LC81630412019365LGN00_26_22_patch.tiff,LC81630412019365LGN00,26,22,6610,United States,USA,42.895012,-105.20918,0.001340546,1870.33,1.6015,8.79479,307,upstream
fire_LC81630412019365LGN00_26_23_patch.tiff,LC81630412019365LGN00,26,23,6614,United States,USA,31.492768,-103.190374,0.001338206,1890.69,1.6015,8.93471,291,upstream
fire_LC81630412019365LGN00_26_23_patch.tiff,LC81630412019365LGN00,26,23,6618,Canada,CAN,54.641509,-116.661597,0.001332521,1810.81,1.6015,7.80781,333,upstream
fire_LC81630412019365LGN00_26_24_patch.tiff,LC81630412019365LGN00,26,24,6621,United States,USA,28.574185,-99.145626,0.001329189,1910.26,1.6015,9.31174,247,upstream
fire_LC81630412019365LGN00_26_24_patch.tiff,LC81630412019365LGN00,26,24,6626,United Kingdom,GBR,56.007631,-3.659333,0.001325919,1703.6,1.6015,11.4094,298,refinery
fire_LC81630412019365LGN00_27_23_patch.tiff,LC81630412019365LGN00,27,23,6612,Venezuela,VEN,9.567109,-63.70796,0.00133985,2044.67,1.6015,6.83761,234,upstream
fire_LC81630412019365LGN00_27_23_patch.tiff,LC81630412019365LGN00,27,23,6620,Bolivia,BOL,-21.952095,-63.629401,0.001331798,1858.55,1.6015,12.0773,207,upstream
fire_LC81630412019365LGN00_28_23_patch.tiff,LC81630412019365LGN00,28,23,6613,Russian Federation,RUS,61.667642,64.661402,0.001338632,1731.12,0.183584,30.8511,282,upstream
fire_LC81630412019365LGN00_28_23_patch.tiff,LC81630412019365LGN00,28,23,6615,United States,USA,32.639442,-103.522217,0.001335435,1822.67,1.49372,4.66667,300,upstream
fire_LC81630412019365LGN00_29_23_patch.tiff,LC81630412019365LGN00,29,23,6617,Saudi Arabia,SAU,24.259114,48.995263,0.001332796,1819.89,1.6015,2.47934,363,upstream
fire_LC81630422019077LGN00_5_28_patch.tiff,LC81630422019077LGN00,5,28,6614,United States,USA,31.492768,-103.190374,0.001338206,1890.69,1.6015,8.93471,291,upstream
fire_LC81630422019077LGN00_5_28_patch.tiff,LC81630422019077LGN00,5,28,6621,United States,USA,28.574185,-99.145626,0.001329189,1910.26,1.6015,9.31174,247,upstream
fire_LC81630422019077LGN00_5_28_patch.tiff,LC81630422019077LGN00,5,28,6618,Canada,CAN,54.641509,-116.661597,0.001332521,1810.81,1.6015,7.80781,333,upstream
fire_LC81630422019077LGN00_6_28_patch.tiff,LC81630422019077LGN00,6,28,6620,Bolivia,BOL,-21.952095,-63.629401,0.001331798,1858.55,1.6015,12.0773,207,upstream
fire_LC81630422019077LGN00_7_27_patch.tiff,LC81630422019077LGN00,7,27,6613,Russian Federation,RUS,61.667642,64.661402,0.001338632,1731.12,0.183584,30.8511,282,upstream
fire_LC81630422019221LGN00_5_28_patch.tiff,LC81630422019221LGN00,5,28,6614,United States,USA,31.492768,-103.190374,0.001338206,1890.69,1.6015,8.93471,291,upstream
fire_LC81630422019221LGN00_5_28_patch.tiff,LC81630422019221LGN00,5,28,6621,United States,USA,28.574185,-99.145626,0.001329189,1910.26,1.6015,9.31174,247,upstream
fire_LC81630422019221LGN00_5_28_patch.tiff,LC81630422019221LGN00,5,28,6618,Canada,CAN,54.641509,-116.661597,0.001332521,1810.81,1.6015,7.80781,333,upstream
fire_LC81630422019221LGN00_6_27_patch.tiff,LC81630422019221LGN00,6,27,6612,Venezuela,VEN,9.567109,-63.70796,0.00133985,2044.67,1.6015,6.83761,234,upstream
fire_LC81630422019221LGN00_6_28_patch.tiff,LC81630422019221LGN00,6,28,6620,Bolivia,BOL,-21.952095,-63.629401,0.001331798,1858.55,1.6015,12.0773,207,upstream
fire_LC81630422019221LGN00_8_28_patch.tiff,LC81630422019221LGN00,8,28,6617,Saudi Arabia,SAU,24.259114,48.995263,0.001332796,1819.89,1.6015,2.47934,363,upstream
fire_LC81630422019221LGN00_19_3_patch.tiff,LC81630422019221LGN00,19,3,6493,United Kingdom,GBR,56.733626,1.291778,0.001448896,1810.06,1.6015,3.36134,238,upstream
fire_LC81630422019221LGN00_19_3_patch.tiff,LC81630422019221LGN00,19,3,6496,United States,USA,28.095161,-99.699561,0.00144835,1891.74,1.6015,7.43494,269,upstream
fire_LC81630422019221LGN00_27_13_patch.tiff,LC81630422019221LGN00,27,13,6574,Algeria,DZA,30.93699,8.440666,0.00137399,1740.38,0.874783,4.48878,401,upstream
fire_LC81630422019237LGN00_6_27_patch.tiff,LC81630422019237LGN00,6,27,6612,Venezuela,VEN,9.567109,-63.70796,0.00133985,2044.67,1.6015,6.83761,234,upstream
fire_LC81630422019237LGN00_6_28_patch.tiff,LC81630422019237LGN00,6,28,6620,Bolivia,BOL,-21.952095,-63.629401,0.001331798,1858.55,1.6015,12.0773,207,upstream
fire_LC81630422019237LGN00_7_27_patch.tiff,LC81630422019237LGN00,7,27,6613,Russian Federation,RUS,61.667642,64.661402,0.001338632,1731.12,0.183584,30.8511,282,upstream
fire_LC81630422019237LGN00_7_28_patch.tiff,LC81630422019237LGN00,7,28,6615,United States,USA,32.639442,-103.522217,0.001335435,1822.67,1.49372,4.66667,300,upstream
fire_LC81630422019237LGN00_8_28_patch.tiff,LC81630422019237LGN00,8,28,6617,Saudi Arabia,SAU,24.259114,48.995263,0.001332796,1819.89,1.6015,2.47934,363,upstream
fire_LC81630422019237LGN00_15_10_patch.tiff,LC81630422019237LGN00,15,10,6546,United States,USA,48.516238,-103.623413,0.001398069,1979.43,1.6015,3.47003,317,upstream
fire_LC81630422019237LGN00_15_10_patch.tiff,LC81630422019237LGN00,15,10,6549,United States,USA,31.400024,-103.685306,0.001397262,1899.15,0.770056,5.49828,291,upstream
fire_LC81630422019237LGN00_19_3_patch.tiff,LC81630422019237LGN00,19,3,6493,United Kingdom,GBR,56.733626,1.291778,0.001448896,1810.06,1.6015,3.36134,238,upstream
fire_LC81630422019237LGN00_19_3_patch.tiff,LC81630422019237LGN00,19,3,6496,United States,USA,28.095161,-99.699561,0.00144835,1891.74,1.6015,7.43494,269,upstream
fire_LC81630422019237LGN00_21_2_patch.tiff,LC81630422019237LGN00,21,2,6482,Iran,IRN,26.808086,52.33406,0.001459519,1725.17,1.6015,1.24611,321,upstream
fire_LC81630422019237LGN00_27_13_patch.tiff,LC81630422019237LGN00,27,13,6574,Algeria,DZA,30.93699,8.440666,0.00137399,1740.38,0.874783,4.48878,401,upstream
fire_LC81630422019253LGN00_5_27_patch.tiff,LC81630422019253LGN00,5,27,6614,United States,USA,31.492768,-103.190374,0.001338206,1890.69,1.6015,8.93471,291,upstream
fire_LC81630422019253LGN00_6_27_patch.tiff,LC81630422019253LGN00,6,27,6612,Venezuela,VEN,9.567109,-63.70796,0.00133985,2044.67,1.6015,6.83761,234,upstream
fire_LC81630422019253LGN00_6_28_patch.tiff,LC81630422019253LGN00,6,28,6620,Bolivia,BOL,-21.952095,-63.629401,0.001331798,1858.55,1.6015,12.0773,207,upstream
fire_LC81630422019253LGN00_7_27_patch.tiff,LC81630422019253LGN00,7,27,6613,Russian Federation,RUS,61.667642,64.661402,0.001338632,1731.12,0.183584,30.8511,282,upstream
fire_LC81630422019253LGN00_7_28_patch.tiff,LC81630422019253LGN00,7,28,6615,United States,USA,32.639442,-103.522217,0.001335435,1822.67,1.49372,4.66667,300,upstream
fire_LC81630422019253LGN00_16_23_patch.tiff,LC81630422019253LGN00,16,23,6605,United States,USA,32.485981,-102.138732,0.001345958,1758.67,1.6015,6.16883,308,upstream
fire_LC81630422019253LGN00_19_3_patch.tiff,LC81630422019253LGN00,19,3,6493,United Kingdom,GBR,56.733626,1.291778,0.001448896,1810.06,1.6015,3.36134,238,upstream
fire_LC81630422019253LGN00_19_3_patch.tiff,LC81630422019253LGN00,19,3,6496,United States,USA,28.095161,-99.699561,0.00144835,1891.74,1.6015,7.43494,269,upstream
fire_LC81630422019269LGN00_5_28_patch.tiff,LC81630422019269LGN00,5,28,6614,United States,USA,31.492768,-103.190374,0.001338206,1890.69,1.6015,8.93471,291,upstream
fire_LC81630422019269LGN00_5_28_patch.tiff,LC81630422019269LGN00,5,28,6621,United States,USA,28.574185,-99.145626,0.001329189,1910.26,1.6015,9.31174,247,upstream
fire_LC81630422019269LGN00_5_28_patch.tiff,LC81630422019269LGN00,5,28,6618,Canada,CAN,54.641509,-116.661597,0.001332521,1810.81,1.6015,7.80781,333,upstream
fire_LC81630422019269LGN00_6_27_patch.tiff,LC81630422019269LGN00,6,27,6612,Venezuela,VEN,9.567109,-63.70796,0.00133985,2044.67,1.6015,6.83761,234,upstream
fire_LC81630422019269LGN00_7_28_patch.tiff,LC81630422019269LGN00,7,28,6613,Russian Federation,RUS,61.667642,64.661402,0.001338632,1731.12,0.183584,30.8511,282,upstream
fire_LC81630422019269LGN00_7_28_patch.tiff,LC81630422019269LGN00,7,28,6615,United States,USA,32.639442,-103.522217,0.001335435,1822.67,1.49372,4.66667,300,upstream
fire_LC81630422019269LGN00_19_3_patch.tiff,LC81630422019269LGN00,19,3,6493,United Kingdom,GBR,56.733626,1.291778,0.001448896,1810.06,1.6015,3.36134,238,upstream
fire_LC81630422019269LGN00_19_3_patch.tiff,LC81630422019269LGN00,19,3,6496,United States,USA,28.095161,-99.699561,0.00144835,1891.74,1.6015,7.43494,269,upstream
fire_LC81630422019269LGN00_20_2_patch.tiff,LC81630422019269LGN00,20,2,6480,Russian Federation,RUS,58.029472,106.491945,0.001461462,1789.05,1.6015,8.0,350,gas
fire_LC81630422019269LGN00_21_2_patch.tiff,LC81630422019269LGN00,21,2,6482,Iran,IRN,26.808086,52.33406,0.001459519,1725.17,1.6015,1.24611,321,upstream
fire_LC81630422019269LGN00_23_4_patch.tiff,LC81630422019269LGN00,23,4,6501,Canada,CAN,54.858313,-118.816594,0.001445958,1925.77,1.6015,5.84615,325,upstream
fire_LC81630422019365LGN00_5_26_patch.tiff,LC81630422019365LGN00,5,26,6610,United States,USA,42.895012,-105.20918,0.001340546,1870.33,1.6015,8.79479,307,upstream
fire_LC81630422019365LGN00_5_27_patch.tiff,LC81630422019365LGN00,5,27,6614,United States,USA,31.492768,-103.190374,0.001338206,1890.69,1.6015,8.93471,291,upstream
fire_LC81630422019365LGN00_6_27_patch.tiff,LC81630422019365LGN00,6,27,6612,Venezuela,VEN,9.567109,-63.70796,0.00133985,2044.67,1.6015,6.83761,234,upstream
fire_LC81630422019365LGN00_6_28_patch.tiff,LC81630422019365LGN00,6,28,6620,Bolivia,BOL,-21.952095,-63.629401,0.001331798,1858.55,1.6015,12.0773,207,upstream
fire_LC81630422019365LGN00_7_27_patch.tiff,LC81630422019365LGN00,7,27,6613,Russian Federation,RUS,61.667642,64.661402,0.001338632,1731.12,0.183584,30.8511,282,upstream
fire_LC81630422019365LGN00_7_28_patch.tiff,LC81630422019365LGN00,7,28,6615,United States,USA,32.639442,-103.522217,0.001335435,1822.67,1.49372,4.66667,300,upstream
fire_LC81630422019365LGN00_8_28_patch.tiff,LC81630422019365LGN00,8,28,6617,Saudi Arabia,SAU,24.259114,48.995263,0.001332796,1819.89,1.6015,2.47934,363,upstream
fire_LC81630422019365LGN00_11_12_patch.tiff,LC81630422019365LGN00,11,12,6563,New Zealand,NZL,-39.075109,174.316668,0.001385743,1842.75,1.6015,3.97351,302,upstream
fire_LC81630422019365LGN00_14_10_patch.tiff,LC81630422019365LGN00,14,10,6545,Syria,SYR,34.654942,40.920831,0.001398618,1473.44,1.6015,4.06091,394,upstream
fire_LC81630422019365LGN00_14_10_patch.tiff,LC81630422019365LGN00,14,10,6548,Mexico,MEX,18.936484,-96.000858,0.001397743,1849.67,1.6015,9.81308,214,upstream
fire_LC81630422019365LGN00_14_10_patch.tiff,LC81630422019365LGN00,14,10,6551,United States,USA,31.352176,-103.507681,0.00139538,1855.83,1.6015,3.11419,289,upstream
fire_LC81630422019365LGN00_15_9_patch.tiff,LC81630422019365LGN00,15,9,6539,United States,USA,48.518526,-103.250151,0.001406619,1991.5,0.955947,7.91789,341,upstream
fire_LC81630422019365LGN00_15_9_patch.tiff,LC81630422019365LGN00,15,9,6538,United States,USA,40.571154,-106.423615,0.001408078,1425.0,1.6015,16.7247,287,upstream
fire_LC81630422019365LGN00_15_10_patch.tiff,LC81630422019365LGN00,15,10,6546,United States,USA,48.516238,-103.623413,0.001398069,1979.43,1.6015,3.47003,317,upstream
fire_LC81630422019365LGN00_15_10_patch.tiff,LC81630422019365LGN00,15,10,6549,United States,USA,31.400024,-103.685306,0.001397262,1899.15,0.770056,5.49828,291,upstream
fire_LC81630422019365LGN00_23_4_patch.tiff,LC81630422019365LGN00,23,4,6501,Canada,CAN,54.858313,-118.816594,0.001445958,1925.77,1.6015,5.84615,325,upstream
fire_LC81630422019365LGN00_23_13_patch.tiff,LC81630422019365LGN00,23,13,6572,United States,USA,48.270562,-102.684673,0.001376488,1833.64,1.6015,12.3028,317,upstream
fire_LC81630432019061LGN00_2_5_patch.tiff,LC81630432019061LGN00,2,5,6464,United States,USA,32.118967,-102.740667,0.00146802,1959.25,1.6015,7.3955,311,upstream
fire_LC81630432019061LGN00_3_17_patch.tiff,LC81630432019061LGN00,3,17,6572,United States,USA,48.270562,-102.684673,0.001376488,1833.64,1.6015,12.3028,317,upstream
fire_LC81630432019061LGN00_10_27_patch.tiff,LC81630432019061LGN00,10,27,6598,Canada,CAN,56.233689,-122.097156,0.001354271,1795.06,1.6015,6.55738,305,upstream
fire_LC81630432019061LGN00_11_8_patch.tiff,LC81630432019061LGN00,11,8,6498,Kazakhstan,KAZ,48.35701,57.45254,0.001447813,1504.63,1.6015,6.19946,371,upstream
fire_LC81630432019077LGN00_13_10_patch.tiff,LC81630432019077LGN00,13,10,6507,Russian Federation,RUS,60.624784,72.61747,0.001437496,1822.79,1.6015,8.83392,283,upstream
fire_LC81630432019221LGN00_6_18_patch.tiff,LC81630432019221LGN00,6,18,6574,Algeria,DZA,30.93699,8.440666,0.00137399,1740.38,0.874783,4.48878,401,upstream
fire_LC81630432019237LGN00_1_7_patch.tiff,LC81630432019237LGN00,1,7,6482,Iran,IRN,26.808086,52.33406,0.001459519,1725.17,1.6015,1.24611,321,upstream
fire_LC81630432019237LGN00_6_18_patch.tiff,LC81630432019237LGN00,6,18,6574,Algeria,DZA,30.93699,8.440666,0.00137399,1740.38,0.874783,4.48878,401,upstream
fire_LC81630432019253LGN00_1_5_patch.tiff,LC81630432019253LGN00,1,5,6470,Russian Federation,RUS,62.001706,65.862509,0.001465895,1891.12,1.6015,8.73786,309,gpp
fire_LC81630432019269LGN00_1_7_patch.tiff,LC81630432019269LGN00,1,7,6482,Iran,IRN,26.808086,52.33406,0.001459519,1725.17,1.6015,1.24611,321,upstream
fire_LC81630432019269LGN00_2_9_patch.tiff,LC81630432019269LGN00,2,9,6501,Canada,CAN,54.858313,-118.816594,0.001445958,1925.77,1.6015,5.84615,325,upstream
fire_LC81630432019365LGN00_2_8_patch.tiff,LC81630432019365LGN00,2,8,6501,Canada,CAN,54.858313,-118.816594,0.001445958,1925.77,1.6015,5.84615,325,upstream
fire_LC81630432019365LGN00_10_27_patch.tiff,LC81630432019365LGN00,10,27,6598,Canada,CAN,56.233689,-122.097156,0.001354271,1795.06,1.6015,6.55738,305,upstream
fire_LC81630442019061LGN00_5_4_patch.tiff,LC81630442019061LGN00,5,4,6409,China,CHN,39.235838,108.901896,0.001519335,1892.06,1.6015,6.19946,371,upstream
fire_LC81630442019077LGN00_5_4_patch.tiff,LC81630442019077LGN00,5,4,6409,China,CHN,39.235838,108.901896,0.001519335,1892.06,1.6015,6.19946,371,upstream
fire_LC81630492019061LGN00_16_20_patch.tiff,LC81630492019061LGN00,16,20,6844,United States,USA,31.891362,-102.736119,0.001144107,1946.94,1.6015,9.21053,304,upstream
fire_LC81630492019061LGN00_17_18_patch.tiff,LC81630492019061LGN00,17,18,6842,United States,USA,40.262749,-104.737319,0.001144884,1640.11,1.6015,17.6056,284,upstream
fire_LC81630492019061LGN00_18_6_patch.tiff,LC81630492019061LGN00,18,6,6840,Oman,OMN,18.857302,56.309442,0.001145601,1884.44,1.6015,9.53678,367,upstream
fire_LC81630492019077LGN00_16_20_patch.tiff,LC81630492019077LGN00,16,20,6844,United States,USA,31.891362,-102.736119,0.001144107,1946.94,1.6015,9.21053,304,upstream
